norad,object,fleet,gcat_otype,active_flag,status,expected_verdict,spike_history,spikes_on_record,in_exam_set,evidence,source,rationale
51626,OneWeb SL0422,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51627,OneWeb SL0423,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50497,OneWeb SL0424,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50498,OneWeb SL0426,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50499,OneWeb SL0427,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51629,OneWeb SL0428,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50500,OneWeb SL0429,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50501,OneWeb SL0430,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51630,OneWeb SL0431,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50502,OneWeb SL0432,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51632,OneWeb SL0435,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51633,OneWeb SL0436,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51634,OneWeb SL0438,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51635,OneWeb SL0439,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50503,OneWeb SL0440,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51636,OneWeb SL0442,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51637,OneWeb SL0443,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51638,OneWeb SL0444,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51639,OneWeb SL0445,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51640,OneWeb SL0446,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51641,OneWeb SL0448,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51642,OneWeb SL0449,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
50504,OneWeb SL0450,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51643,OneWeb SL0451,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51644,OneWeb SL0452,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51646,OneWeb SL0456,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51647,OneWeb SL0457,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51648,OneWeb SL0458,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51649,OneWeb SL0461,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51650,OneWeb SL0463,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51651,OneWeb SL0464,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51652,OneWeb SL0468,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51653,OneWeb SL0473,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51654,OneWeb SL0474,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
51655,OneWeb SL0475,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54113,OneWeb SL0490,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54114,OneWeb SL0492,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54115,OneWeb SL0495,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54116,OneWeb SL0497,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54117,OneWeb SL0499,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54118,OneWeb SL0500,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54119,OneWeb SL0501,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54120,OneWeb SL0502,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54121,OneWeb SL0503,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54122,OneWeb SL0504,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54123,OneWeb SL0505,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54124,OneWeb SL0506,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54125,OneWeb SL0507,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54126,OneWeb SL0508,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54127,OneWeb SL0509,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54128,OneWeb SL0510,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54129,OneWeb SL0511,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54130,OneWeb SL0512,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54131,OneWeb SL0513,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54132,OneWeb SL0514,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54133,OneWeb SL0515,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54134,OneWeb SL0516,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54135,OneWeb SL0517,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54136,OneWeb SL0518,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54137,OneWeb SL0519,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54138,OneWeb SL0520,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54139,OneWeb SL0521,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54140,OneWeb SL0522,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54141,OneWeb SL0523,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54142,OneWeb SL0524,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54143,OneWeb SL0525,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54144,OneWeb SL0526,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54642,OneWeb SL0527,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54643,OneWeb SL0528,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54145,OneWeb SL0529,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55796,OneWeb SL0530,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54146,OneWeb SL0531,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55140,OneWeb SL0532,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55141,OneWeb SL0533,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55797,OneWeb SL0534,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54147,OneWeb SL0535,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54148,OneWeb SL0536,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56046,OneWeb SL0537,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56047,OneWeb SL0538,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54644,OneWeb SL0539,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54645,OneWeb SL0540,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55142,OneWeb SL0541,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54646,OneWeb SL0542,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55143,OneWeb SL0543,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
